listing_id,brand,model,year,city,fuel_type,transmission,owner_number,km_driven,health_score,listing_price,is_promoted,conversion_target,ml_score,promotion_level
LID00237,Maruti,WagonR,2021,Bengaluru,Electric,Automatic,Second,43278,0.626,504865,0,0,0.6132,Standard
LID00238,BMW,X3,2011,Bengaluru,Diesel,Manual,Third,79533,0.151,886970,0,0,0.2496,Standard
LID00239,Hyundai,i20,2018,Mumbai,Petrol,Automatic,First,87343,0.703,399531,0,0,0.5925,Plus
LID00240,Maruti,Swift,2021,Mumbai,CNG,Automatic,First,65387,0.886,297737,0,1,0.8773,Plus
LID00241,Toyota,Urban Cruiser,2013,Hyderabad,Electric,Manual,First,52162,0.348,429214,0,0,0.3713,Standard
LID00242,Maruti,Ciaz,2016,Hyderabad,Petrol,Manual,First,21447,0.544,118191,1,0,0.6086,Standard
LID00243,Maruti,WagonR,2021,Chennai,Diesel,Manual,Second,53472,0.662,424322,0,1,0.8433,Standard
LID00244,Tata,Tigor,2013,Bengaluru,Diesel,Manual,First,122129,0.291,189975,0,0,0.4119,Standard
LID00245,Tata,Tigor,2017,Delhi,Diesel,Manual,Second,46205,0.549,357586,0,1,0.667,Standard
LID00246,Tata,Safari,2012,Bengaluru,Diesel,Manual,Third,24680,0.296,127508,0,0,0.2615,Standard
LID00247,Honda,WR-V,2022,Kolkata,Petrol,Manual,First,34818,0.881,721775,1,1,1.0,Plus
LID00248,Mahindra,Thar,2017,Pune,Petrol,Automatic,Second,51463,0.497,555427,0,0,0.4016,Standard
LID00249,Mahindra,Thar,2017,Bengaluru,Petrol,Manual,Second,78912,0.395,450388,0,0,0.4404,Standard
LID00250,Ford,Aspire,2014,Jaipur,Diesel,Manual,First,25249,0.539,304054,0,0,0.4475,Standard
LID00251,Toyota,Urban Cruiser,2017,Bengaluru,Petrol,Automatic,Second,63694,0.579,626517,0,0,0.566,Plus
LID00252,Hyundai,Venue,2018,Hyderabad,Hybrid,Manual,First,30158,0.721,414467,0,0,0.5289,Standard
LID00253,Mahindra,XUV700,2018,Mumbai,Electric,Manual,Second,68634,0.528,1106139,1,1,0.7722,Plus
LID00254,Hyundai,Venue,2023,Delhi,Petrol,Manual,Third,19461,0.667,588206,1,1,0.9497,Plus
LID00255,Hyundai,Creta,2021,Delhi,Diesel,Automatic,First,42980,0.855,613063,1,1,0.9857,Premium
LID00256,Mahindra,XUV300,2016,Bengaluru,Diesel,Automatic,First,50851,0.603,493794,0,0,0.494,Standard
LID00257,Hyundai,i20,2023,Mumbai,Petrol,Manual,Second,58402,0.808,555553,1,1,0.9723,Plus
LID00258,Maruti,WagonR,2018,Delhi,Petrol,Automatic,First,19639,0.733,223613,0,0,0.6406,Standard
LID00259,Volkswagen,Tiguan,2013,Chennai,CNG,Manual,Second,39456,0.415,480357,0,1,0.5877,Standard
LID00260,Tata,Tigor,2018,Pune,Diesel,Automatic,First,48626,0.682,228877,0,0,0.5,Standard
LID00261,Honda,WR-V,2021,Bengaluru,Petrol,Automatic,First,56629,0.646,848343,0,0,0.6178,Premium
LID00262,Hyundai,Tucson,2019,Bengaluru,Petrol,Manual,First,105708,0.608,299970,1,0,0.686,Plus
LID00263,Tata,Nexon,2022,Hyderabad,Diesel,Manual,Second,69991,0.553,742066,0,1,0.8246,Plus
LID00264,Hyundai,i20,2020,Bengaluru,Petrol,Manual,Third,30830,0.619,459675,0,0,0.6266,Plus
LID00265,Maruti,Vitara Brezza,2023,Chennai,Petrol,Automatic,Second,86844,0.732,521201,0,0,0.6637,Plus
LID00266,Volkswagen,Vento,2014,Bengaluru,Electric,Manual,Second,79240,0.399,780459,1,1,0.7023,Standard
LID00267,Tata,Nexon,2018,Pune,Hybrid,Automatic,Second,44451,0.554,458327,0,0,0.4534,Standard
LID00268,Toyota,Glanza,2023,Kolkata,Electric,Automatic,Third,15737,0.759,1753871,0,0,0.6878,Premium
LID00269,Honda,Jazz,2012,Delhi,Petrol,Manual,First,18684,0.444,236075,0,0,0.3786,Standard
LID00270,Mahindra,Scorpio,2021,Delhi,Diesel,Manual,Third,20203,0.672,1482989,0,1,0.8154,Premium
LID00271,Maruti,Swift,2022,Bengaluru,Petrol,Automatic,First,106984,0.697,553452,0,0,0.6785,Standard
LID00272,Tata,Tiago,2021,Kolkata,Petrol,Automatic,Second,92607,0.753,425696,1,0,0.7937,Plus
LID00273,Tata,Tigor,2013,Mumbai,Electric,Automatic,Second,35794,0.416,231947,0,0,0.4317,Standard
LID00274,Maruti,Baleno,2012,Delhi,Electric,Manual,First,80423,0.316,178897,1,0,0.4287,Standard
LID00275,Maruti,Baleno,2016,Bengaluru,Electric,Manual,Third,57384,0.395,294426,0,0,0.4327,Standard
LID00276,Tata,Safari,2020,Kolkata,Petrol,Automatic,Second,11347,0.731,253141,1,0,0.7588,Standard
LID00277,Maruti,Vitara Brezza,2023,Hyderabad,Petrol,Automatic,Second,26023,0.881,351398,0,0,0.6947,Standard
LID00278,Honda,Amaze,2018,Chennai,Diesel,Automatic,Second,58271,0.522,354931,0,1,0.7057,Standard
LID00279,Honda,City,2020,Bengaluru,Electric,Automatic,First,91442,0.653,966989,1,1,0.8612,Plus
LID00280,Maruti,Ciaz,2016,Delhi,Diesel,Manual,Second,24013,0.634,231645,0,0,0.5306,Standard
LID00281,Hyundai,Venue,2012,Delhi,CNG,Automatic,First,50239,0.369,100000,0,1,0.5944,Standard
LID00282,Maruti,Swift,2010,Bengaluru,Petrol,Manual,First,42737,0.305,100000,1,1,0.5737,Standard
LID00283,Maruti,Vitara Brezza,2018,Pune,Electric,Automatic,First,49686,0.688,291455,1,0,0.6447,Standard
LID00284,Hyundai,Tucson,2021,Bengaluru,Petrol,Manual,First,31011,0.825,337589,1,1,0.9355,Plus
LID00285,Maruti,Swift,2016,Mumbai,Petrol,Automatic,First,29496,0.658,128538,0,1,0.7369,Standard
LID00286,Kia,Sonet,2019,Pune,Electric,Automatic,First,61250,0.735,868239,0,0,0.5675,Plus
LID00287,Maruti,Ciaz,2022,Delhi,Electric,Manual,First,33794,0.973,400215,0,1,0.9561,Plus
LID00288,Hyundai,Verna,2017,Jaipur,Petrol,Manual,First,32949,0.624,313408,0,0,0.5937,Standard
LID00289,Tata,Tiago,2018,Mumbai,Petrol,Manual,First,96155,0.594,178151,0,0,0.617,Standard
LID00290,Hyundai,Venue,2012,Pune,Petrol,Manual,Second,29700,0.485,191774,1,0,0.489,Standard
LID00291,Maruti,Ciaz,2023,Mumbai,Petrol,Manual,First,72605,0.824,561232,0,0,0.6568,Plus
LID00292,Ford,EcoSport,2018,Bengaluru,Petrol,Manual,Third,64133,0.47,319879,0,0,0.4682,Standard
LID00293,Honda,Jazz,2023,Pune,Petrol,Manual,First,18790,0.946,834674,0,0,0.7992,Premium
LID00294,Maruti,Baleno,2018,Chennai,CNG,Manual,First,46586,0.605,260418,0,0,0.4876,Standard
LID00295,Kia,Sonet,2021,Mumbai,Diesel,Manual,Third,40626,0.619,1323447,0,0,0.6108,Premium
LID00296,Mahindra,Thar,2018,Hyderabad,Diesel,Manual,First,34046,0.73,869208,0,1,0.7711,Standard
LID00297,Honda,WR-V,2014,Pune,Petrol,Automatic,Third,399323,0.05,252175,0,1,0.4599,Standard
LID00298,Honda,City,2018,Hyderabad,Petrol,Automatic,Third,78409,0.351,286479,0,0,0.4957,Standard
LID00299,Honda,Amaze,2022,Chennai,Diesel,Manual,Second,30261,0.817,615591,0,1,0.9154,Plus
LID00300,Honda,WR-V,2020,Bengaluru,Diesel,Manual,Third,15366,0.714,881416,1,0,0.6376,Plus
LID00301,Maruti,Swift,2021,Delhi,Petrol,Manual,First,114938,0.623,321419,0,0,0.6076,Standard
LID00302,Tata,Tigor,2016,Ahmedabad,Electric,Automatic,First,37870,0.609,259061,0,0,0.5231,Standard
LID00303,Maruti,Baleno,2016,Hyderabad,Hybrid,Manual,First,91329,0.534,250625,0,0,0.5311,Standard
LID00304,Mercedes,GLE,2022,Ahmedabad,Petrol,Manual,Second,86839,0.556,4971977,0,0,0.4071,Premium
LID00305,Toyota,Glanza,2015,Hyderabad,Petrol,Manual,Second,89053,0.374,400359,1,0,0.525,Standard
LID00306,Hyundai,Venue,2019,Pune,Diesel,Automatic,First,29367,0.695,517609,0,1,0.7248,Plus
LID00307,Tata,Tigor,2017,Ahmedabad,CNG,Manual,First,53101,0.526,215169,1,0,0.6165,Standard
LID00308,Toyota,Urban Cruiser,2019,Kolkata,Petrol,Manual,Second,75194,0.618,885252,0,0,0.5991,Plus
LID00309,Maruti,Swift,2013,Mumbai,Diesel,Manual,First,43349,0.47,100000,0,1,0.5672,Standard
LID00310,Hyundai,Verna,2013,Mumbai,CNG,Manual,Second,76299,0.384,109460,1,0,0.4628,Standard
LID00311,Hyundai,i20,2010,Hyderabad,Diesel,Manual,Second,38580,0.298,127098,0,0,0.4187,Standard
LID00312,Tata,Harrier,2023,Bengaluru,Petrol,Automatic,First,49228,0.829,698115,1,1,0.9673,Premium
LID00313,Mahindra,Scorpio,2022,Jaipur,Hybrid,Manual,Second,69427,0.752,847846,0,1,0.8929,Premium
LID00314,Kia,Carens,2016,Delhi,Petrol,Automatic,First,49823,0.585,580410,0,0,0.4829,Plus
LID00315,Honda,City,2016,Chennai,Petrol,Automatic,Second,33605,0.609,320525,1,1,0.7256,Standard
LID00316,Maruti,Baleno,2012,Delhi,CNG,Automatic,First,36248,0.385,100000,1,1,0.6621,Standard
LID00317,Ford,Aspire,2019,Mumbai,Diesel,Automatic,First,48224,0.69,456600,0,0,0.5685,Standard
LID00318,Maruti,Vitara Brezza,2015,Hyderabad,Petrol,Automatic,First,30385,0.581,110145,0,0,0.4853,Standard
LID00319,Volkswagen,Taigun,2020,Kolkata,Petrol,Manual,First,58186,0.67,1268078,0,0,0.5951,Plus
LID00320,Mahindra,Thar,2019,Bengaluru,Diesel,Manual,First,22477,0.797,946826,1,1,0.8548,Plus
LID00321,Mahindra,Thar,2016,Hyderabad,CNG,Manual,Second,72646,0.378,615204,1,0,0.5182,Standard
LID00322,Kia,Carens,2017,Hyderabad,Petrol,Automatic,First,53382,0.588,732535,0,0,0.5137,Standard
LID00323,Maruti,Vitara Brezza,2019,Ahmedabad,Petrol,Manual,First,29767,0.775,350168,0,0,0.618,Plus
LID00324,Hyundai,Venue,2012,Mumbai,Diesel,Manual,Second,60488,0.334,191091,0,1,0.6041,Standard
LID00325,Toyota,Innova Crysta,2020,Chennai,Diesel,Manual,Second,69722,0.564,477325,1,0,0.6188,Plus
LID00326,BMW,X1,2012,Chennai,Diesel,Automatic,First,136353,0.232,1412055,0,0,0.2434,Plus
LID00327,Hyundai,Creta,2021,Delhi,Diesel,Automatic,First,51306,0.815,604914,0,1,0.8733,Premium
LID00328,Toyota,Urban Cruiser,2021,Pune,CNG,Automatic,Second,21469,0.74,1206267,0,1,0.8858,Premium
LID00329,Toyota,Innova Crysta,2020,Hyderabad,Diesel,Manual,Third,18597,0.521,1111571,1,1,0.7106,Plus
LID00330,Maruti,Ciaz,2011,Ahmedabad,Petrol,Manual,First,49773,0.284,100000,0,0,0.275,Standard
LID00331,Ford,Aspire,2015,Bengaluru,Petrol,Automatic,First,41465,0.543,376538,0,1,0.6854,Standard
LID00332,Tata,Nexon,2013,Delhi,Diesel,Manual,First,26777,0.451,211890,0,0,0.3725,Standard
LID00333,Tata,Safari,2021,Chennai,Petrol,Automatic,Second,70927,0.63,498344,0,0,0.5757,Standard
LID00334,Honda,City,2013,Delhi,Diesel,Manual,First,92867,0.267,157097,0,1,0.5778,Standard
LID00335,Kia,Carens,2018,Bengaluru,Petrol,Automatic,Second,43144,0.592,449027,0,0,0.5625,Plus
LID00336,Mercedes,GLE,2018,Delhi,Electric,Manual,Third,127632,0.301,2960190,1,0,0.4712,Plus
LID00337,Hyundai,i20,2017,Chennai,Diesel,Manual,Second,69117,0.519,215767,0,0,0.5107,Standard
LID00338,Hyundai,Creta,2015,Jaipur,Petrol,Manual,Third,44906,0.341,214416,0,1,0.6666,Standard
LID00339,Ford,EcoSport,2017,Jaipur,Diesel,Automatic,First,109646,0.384,478162,0,0,0.4758,Standard
LID00340,Hyundai,Creta,2022,Mumbai,Petrol,Manual,Third,68140,0.715,662788,0,0,0.6197,Plus
LID00341,Toyota,Innova Crysta,2018,Bengaluru,Diesel,Automatic,Third,58399,0.442,719783,0,0,0.4935,Plus
LID00342,Kia,Sonet,2021,Mumbai,Petrol,Manual,Second,28454,0.829,588854,0,0,0.6891,Plus
LID00343,Toyota,Innova Crysta,2018,Mumbai,Petrol,Manual,First,61283,0.657,475003,0,0,0.5364,Plus
LID00344,Mahindra,Scorpio,2014,Bengaluru,Hybrid,Manual,Third,30332,0.356,399134,0,0,0.3846,Standard
LID00345,Honda,CR-V,2012,Hyderabad,Diesel,Manual,First,34063,0.462,311834,1,0,0.496,Standard
LID00346,Maruti,Ciaz,2020,Mumbai,Petrol,Manual,Third,123952,0.453,395990,0,1,0.7802,Standard
LID00347,Kia,Sonet,2017,Hyderabad,Petrol,Manual,Third,59245,0.437,635283,0,0,0.492,Standard
LID00348,BMW,X3,2019,Pune,Petrol,Manual,First,115990,0.458,2631239,1,0,0.5507,Plus
LID00349,Hyundai,Tucson,2017,Delhi,CNG,Manual,Second,23414,0.659,204839,0,0,0.6311,Standard
LID00350,Mahindra,Scorpio,2019,Hyderabad,Hybrid,Automatic,First,26383,0.767,1278270,0,0,0.6638,Plus
LID00351,Hyundai,Creta,2015,Mumbai,Petrol,Manual,First,39249,0.491,293892,1,0,0.5996,Standard
LID00352,Tata,Harrier,2017,Bengaluru,Petrol,Automatic,First,66601,0.638,329695,0,0,0.6385,Standard
LID00353,Maruti,Ciaz,2019,Chennai,Diesel,Manual,Second,24212,0.627,182358,0,1,0.7251,Standard
LID00354,Hyundai,i20,2020,Mumbai,Petrol,Automatic,Second,68280,0.655,545216,1,0,0.7048,Standard
LID00355,Mahindra,XUV700,2017,Chennai,Diesel,Manual,First,60463,0.521,735358,0,1,0.6806,Plus
LID00356,Hyundai,Venue,2022,Delhi,Diesel,Manual,First,36993,0.878,526383,1,1,1.0,Premium
LID00357,Tata,Tiago,2015,Delhi,CNG,Automatic,Second,46239,0.442,239536,0,0,0.4964,Standard
LID00358,Hyundai,Creta,2015,Delhi,Petrol,Automatic,First,109200,0.453,285167,0,1,0.6423,Standard
LID00359,Maruti,Vitara Brezza,2022,Hyderabad,Diesel,Automatic,First,130661,0.746,539128,0,0,0.7114,Standard
LID00360,Maruti,Baleno,2015,Delhi,CNG,Manual,Second,74770,0.418,158980,0,0,0.4865,Standard
LID00361,Toyota,Glanza,2023,Pune,Diesel,Automatic,Second,95901,0.716,1772221,1,0,0.7275,Premium
LID00362,Tata,Safari,2020,Bengaluru,Diesel,Manual,Third,68526,0.515,549287,0,1,0.7284,Standard
LID00363,Tata,Nexon,2016,Hyderabad,CNG,Manual,Second,62471,0.424,128540,0,0,0.5258,Standard
LID00364,Maruti,Swift,2023,Delhi,CNG,Manual,Second,54254,0.751,493075,0,1,0.9051,Plus
LID00365,Maruti,Ciaz,2022,Delhi,Petrol,Automatic,Third,63780,0.619,306712,0,1,0.8464,Plus
LID00366,BMW,X3,2020,Bengaluru,Diesel,Manual,First,55078,0.688,3073669,0,1,0.7536,Premium
LID00367,Toyota,Glanza,2022,Bengaluru,CNG,Automatic,Second,24875,0.821,1257357,1,0,0.8162,Premium
LID00368,Kia,Seltos,2013,Ahmedabad,Diesel,Manual,Second,34134,0.38,262700,0,1,0.5876,Standard
LID00369,Hyundai,Venue,2016,Mumbai,Petrol,Manual,First,60224,0.575,335547,0,0,0.4397,Standard
LID00370,Honda,Amaze,2012,Mumbai,CNG,Manual,Third,102661,0.05,116642,0,0,0.2315,Standard
LID00371,Honda,City,2015,Bengaluru,Petrol,Automatic,First,38990,0.533,322367,0,0,0.5294,Standard
LID00372,Maruti,Baleno,2021,Bengaluru,CNG,Automatic,First,25644,0.772,459287,0,0,0.6565,Plus
LID00373,Mercedes,C-Class,2017,Kolkata,Electric,Manual,Third,26962,0.535,2567786,0,1,0.7265,Plus
LID00374,Toyota,Urban Cruiser,2022,Mumbai,Electric,Automatic,First,62086,0.699,1777175,0,0,0.6093,Premium
LID00375,Tata,Nexon,2018,Bengaluru,Electric,Manual,First,103583,0.55,375409,0,0,0.5375,Plus
LID00376,Maruti,WagonR,2021,Ahmedabad,Petrol,Automatic,Second,42360,0.7,291637,1,1,0.9186,Standard
LID00377,Ford,Figo,2019,Delhi,Diesel,Automatic,Second,58534,0.527,554213,1,1,0.798,Standard
LID00378,Maruti,Vitara Brezza,2016,Bengaluru,Petrol,Automatic,First,34039,0.585,146590,1,1,0.8639,Standard
LID00379,Mahindra,Bolero,2014,Delhi,CNG,Manual,First,101801,0.371,420984,1,1,0.6378,Standard
LID00380,Volkswagen,Taigun,2014,Mumbai,Diesel,Manual,First,25301,0.583,369897,1,0,0.5126,Standard
LID00381,Honda,WR-V,2019,Bengaluru,Diesel,Automatic,Second,44874,0.604,642618,0,0,0.5359,Plus
LID00382,Maruti,Baleno,2015,Delhi,CNG,Manual,First,74664,0.5,142123,1,0,0.4566,Standard
LID00383,Hyundai,i20,2018,Bengaluru,Petrol,Manual,First,156923,0.39,268314,1,1,0.7191,Plus
LID00384,Maruti,Baleno,2011,Delhi,Diesel,Manual,First,34213,0.356,121121,0,0,0.4211,Standard
LID00385,Maruti,Ciaz,2012,Bengaluru,Diesel,Manual,First,50706,0.393,125630,1,0,0.4785,Standard
LID00386,Hyundai,Verna,2021,Pune,Diesel,Automatic,Third,56101,0.612,307713,0,0,0.639,Plus
LID00387,Hyundai,Tucson,2020,Bengaluru,Petrol,Manual,First,76551,0.693,568441,0,1,0.777,Standard
LID00388,Tata,Nexon,2016,Bengaluru,Petrol,Manual,Second,17960,0.531,230785,0,0,0.4723,Standard
LID00389,Hyundai,Creta,2020,Chennai,Diesel,Automatic,First,82577,0.652,314788,1,0,0.7187,Standard
LID00390,Maruti,Swift,2018,Ahmedabad,Petrol,Automatic,Second,65009,0.647,311149,0,0,0.5539,Standard
LID00391,Hyundai,Venue,2012,Delhi,CNG,Automatic,Second,49587,0.352,103769,0,1,0.5688,Standard
LID00392,Hyundai,Tucson,2022,Ahmedabad,Petrol,Manual,Third,22288,0.738,556014,0,1,0.9206,Plus
LID00393,Mercedes,GLC,2020,Pune,Diesel,Automatic,Second,38940,0.73,4829907,0,0,0.5246,Plus
LID00394,Hyundai,Venue,2014,Pune,Petrol,Manual,Second,29683,0.366,127644,0,0,0.3955,Standard
LID00395,Honda,CR-V,2016,Bengaluru,CNG,Manual,Second,21568,0.656,362626,0,0,0.4809,Plus
LID00396,BMW,5 Series,2010,Delhi,Petrol,Automatic,Second,28355,0.313,528862,0,0,0.3654,Standard
LID00397,Mahindra,XUV300,2012,Chennai,Petrol,Manual,First,79897,0.324,255023,0,1,0.5401,Standard
LID00398,Maruti,WagonR,2015,Pune,Petrol,Automatic,First,54963,0.543,220298,0,1,0.694,Standard
LID00399,Tata,Tigor,2019,Ahmedabad,Electric,Manual,First,59904,0.672,548788,0,0,0.603,Standard
LID00400,Mercedes,A-Class,2013,Hyderabad,Electric,Manual,First,49711,0.437,2253213,0,0,0.2996,Standard
LID00401,Toyota,Fortuner,2020,Chennai,Petrol,Automatic,Second,36569,0.708,522812,0,0,0.5026,Plus
LID00402,Hyundai,Venue,2014,Jaipur,Petrol,Manual,First,56254,0.433,214172,1,0,0.4723,Standard
LID00403,Tata,Tigor,2022,Hyderabad,Diesel,Manual,First,59972,0.898,698658,0,0,0.7021,Plus
LID00404,Tata,Tigor,2016,Chennai,Petrol,Automatic,First,31816,0.578,276325,0,0,0.5234,Standard
LID00405,Hyundai,i20,2015,Bengaluru,Electric,Manual,First,62672,0.523,266652,0,0,0.4386,Standard
LID00406,Tata,Harrier,2018,Hyderabad,Petrol,Manual,Second,17037,0.661,326020,0,0,0.507,Standard
LID00407,Tata,Nexon,2015,Mumbai,CNG,Manual,Second,140499,0.28,228754,0,0,0.3562,Standard
LID00408,Honda,Amaze,2013,Ahmedabad,Diesel,Manual,Second,42973,0.39,186104,1,1,0.6773,Standard
LID00409,Hyundai,Verna,2023,Ahmedabad,Petrol,Manual,First,38636,0.869,650282,1,1,0.9844,Plus
LID00410,Honda,WR-V,2016,Delhi,Diesel,Automatic,First,16468,0.685,374824,0,1,0.7562,Standard
LID00411,Tata,Nexon,2021,Chennai,Petrol,Automatic,Second,42482,0.779,513472,0,1,0.893,Plus
LID00412,Maruti,Swift,2023,Pune,Diesel,Manual,First,44049,0.804,610140,0,0,0.7242,Plus
LID00413,Maruti,WagonR,2017,Hyderabad,Diesel,Automatic,Second,40267,0.543,222447,0,0,0.5453,Standard
LID00414,Honda,Jazz,2013,Delhi,Diesel,Manual,Second,24844,0.448,337228,0,0,0.3678,Standard
LID00415,Mahindra,Bolero,2022,Hyderabad,Diesel,Manual,First,34325,0.846,1034877,0,0,0.6864,Plus
LID00416,Maruti,Vitara Brezza,2021,Chennai,Diesel,Manual,First,25350,0.789,499825,0,0,0.6596,Plus
LID00417,Hyundai,Creta,2018,Delhi,Diesel,Automatic,Third,125311,0.35,314031,0,0,0.4257,Plus
LID00418,Maruti,Baleno,2015,Delhi,Petrol,Manual,First,71782,0.469,223218,0,0,0.4833,Standard
LID00419,Maruti,Vitara Brezza,2020,Ahmedabad,Diesel,Manual,First,48700,0.71,447385,1,1,0.8919,Standard
LID00420,Honda,WR-V,2019,Delhi,Diesel,Automatic,First,70619,0.694,581782,0,0,0.643,Plus
LID00421,Maruti,Ciaz,2012,Bengaluru,CNG,Manual,First,46259,0.407,100000,1,0,0.4068,Standard
LID00422,Tata,Harrier,2015,Pune,Diesel,Automatic,First,20331,0.574,148882,1,0,0.5221,Standard
LID00423,Tata,Tigor,2014,Bengaluru,CNG,Automatic,First,30695,0.605,125985,0,1,0.7538,Standard
LID00424,Ford,EcoSport,2023,Pune,Petrol,Manual,First,39336,0.956,1064649,0,1,0.9538,Plus
LID00425,Mahindra,XUV700,2017,Mumbai,Hybrid,Manual,First,33025,0.634,815581,0,0,0.537,Plus
LID00426,Ford,Aspire,2023,Kolkata,Petrol,Automatic,First,27684,0.871,943818,0,0,0.7189,Plus
LID00427,Mahindra,Thar,2020,Kolkata,Diesel,Manual,Second,37351,0.73,1157807,1,0,0.6772,Plus
LID00428,Mahindra,XUV700,2020,Pune,Diesel,Manual,Second,71052,0.552,533442,0,0,0.5107,Standard
LID00429,Maruti,Vitara Brezza,2021,Mumbai,Petrol,Automatic,Third,41286,0.512,269456,0,1,0.7894,Plus
LID00430,Toyota,Innova Crysta,2019,Bengaluru,CNG,Manual,First,116538,0.457,413418,0,1,0.7627,Standard
LID00431,Hyundai,Creta,2019,Chennai,Petrol,Manual,First,49389,0.845,378375,0,0,0.6613,Plus
LID00432,Hyundai,Verna,2020,Delhi,Diesel,Manual,First,56240,0.635,484026,1,1,0.9061,Plus
LID00433,Tata,Nexon,2019,Delhi,Diesel,Automatic,Second,81244,0.517,492284,0,1,0.7893,Plus
LID00434,Tata,Tiago,2011,Mumbai,Petrol,Automatic,Second,71644,0.271,141425,0,0,0.2948,Standard
LID00435,Mahindra,XUV300,2018,Chennai,Diesel,Automatic,Second,14659,0.65,893851,0,0,0.5813,Standard
LID00436,Hyundai,Verna,2010,Kolkata,Diesel,Manual,First,69589,0.206,100000,0,1,0.4755,Standard
LID00437,Tata,Harrier,2022,Hyderabad,Diesel,Manual,Second,109022,0.633,330228,0,0,0.6894,Plus
LID00438,Maruti,Swift,2018,Hyderabad,CNG,Manual,Third,30411,0.51,152420,1,1,0.8118,Standard
LID00439,Maruti,WagonR,2016,Bengaluru,Hybrid,Manual,Second,97564,0.403,134291,0,0,0.408,Standard
LID00440,Maruti,Vitara Brezza,2013,Bengaluru,Electric,Manual,Second,19022,0.466,102912,1,1,0.6946,Standard
LID00441,Hyundai,Venue,2020,Chennai,Diesel,Manual,Second,31178,0.75,593845,0,0,0.6459,Standard
LID00442,Toyota,Fortuner,2018,Delhi,Petrol,Manual,First,27201,0.653,367396,0,0,0.5279,Plus
LID00443,Maruti,Ciaz,2011,Mumbai,Diesel,Manual,Second,61581,0.268,100000,0,0,0.343,Standard
LID00444,Ford,Aspire,2014,Chennai,Diesel,Manual,First,50169,0.52,263594,0,0,0.5347,Standard
LID00445,Mahindra,Scorpio,2021,Mumbai,Electric,Manual,Second,64680,0.662,1687150,0,0,0.6348,Premium
LID00446,Mahindra,XUV700,2019,Chennai,Diesel,Manual,Second,55375,0.634,733575,0,1,0.7288,Plus
LID00447,Honda,Amaze,2021,Delhi,Diesel,Automatic,First,30220,0.816,594175,0,0,0.6427,Premium
LID00448,Tata,Tiago,2018,Kolkata,Petrol,Manual,Second,121540,0.511,243347,0,0,0.4691,Standard
LID00449,Honda,WR-V,2023,Delhi,Petrol,Automatic,First,46795,0.807,577003,0,0,0.6829,Plus
LID00450,Honda,Amaze,2019,Hyderabad,Diesel,Automatic,Second,27038,0.7,389990,0,0,0.5568,Plus
LID00451,Toyota,Glanza,2019,Mumbai,Diesel,Manual,First,43365,0.753,1049385,0,1,0.7478,Premium
LID00452,Honda,Amaze,2020,Delhi,Petrol,Manual,Second,100859,0.574,653828,0,0,0.526,Plus
LID00453,Tata,Nexon,2013,Jaipur,Electric,Manual,Second,68579,0.302,100000,1,1,0.598,Standard
LID00454,Honda,Jazz,2020,Hyderabad,Petrol,Manual,Third,112139,0.432,588056,0,0,0.5038,Standard
LID00455,Maruti,Ciaz,2016,Bengaluru,Petrol,Manual,First,44136,0.538,157594,0,0,0.4381,Standard
LID00456,Mahindra,Bolero,2018,Mumbai,Diesel,Automatic,First,59605,0.701,581379,0,0,0.6059,Standard
LID00457,Tata,Tigor,2017,Hyderabad,Petrol,Manual,First,50567,0.648,349301,0,0,0.5314,Standard
LID00458,BMW,5 Series,2012,Hyderabad,Petrol,Automatic,Second,113577,0.241,676797,0,0,0.2488,Plus
LID00459,Toyota,Innova Crysta,2014,Mumbai,Petrol,Automatic,First,36805,0.464,508616,0,0,0.4086,Plus
LID00460,Hyundai,Verna,2012,Bengaluru,Diesel,Manual,Second,52887,0.297,176816,1,0,0.3842,Standard
LID00461,Toyota,Fortuner,2013,Bengaluru,Diesel,Automatic,First,173200,0.29,350017,0,0,0.4383,Standard
LID00462,Mercedes,A-Class,2014,Hyderabad,CNG,Manual,First,18350,0.569,1625472,0,0,0.4749,Plus
LID00463,Mahindra,Thar,2017,Pune,Petrol,Automatic,First,30527,0.664,860883,0,0,0.5234,Standard
LID00464,Tata,Tigor,2017,Bengaluru,Diesel,Automatic,First,52377,0.641,203152,0,0,0.5226,Standard
LID00465,Tata,Safari,2019,Bengaluru,Electric,Manual,First,62469,0.608,390119,0,0,0.5132,Plus
LID00466,Mahindra,Bolero,2016,Chennai,Petrol,Automatic,First,52439,0.577,709761,0,1,0.6268,Plus
LID00467,Ford,EcoSport,2010,Mumbai,Diesel,Manual,First,67395,0.279,152738,1,0,0.283,Standard
LID00468,BMW,3 Series,2012,Hyderabad,Electric,Automatic,First,30414,0.48,1349725,0,1,0.477,Plus
LID00469,Hyundai,Verna,2017,Ahmedabad,Petrol,Automatic,Second,34576,0.512,216163,1,0,0.6462,Standard
LID00470,Maruti,Swift,2019,Bengaluru,CNG,Automatic,Third,46071,0.466,147988,0,0,0.5495,Standard
LID00471,Maruti,WagonR,2015,Kolkata,CNG,Manual,First,70891,0.587,217936,0,0,0.4919,Standard
LID00472,Tata,Safari,2022,Mumbai,Diesel,Manual,Second,54064,0.713,669093,0,0,0.6435,Plus
LID00473,Tata,Tigor,2011,Jaipur,Hybrid,Automatic,Second,71993,0.262,145172,0,0,0.3618,Standard
